MaryAnne G.,5.0 star rating,12/15/21, The last greens powder I’ll ever buy! ," I have tried numerous greens powders but NONE of them taste as good, mix as well or are as nutritionally complete as Athletic Greens. Loving this product and will continue using it! "
Susan S.,5.0 star rating,12/15/21, Enjoying the AG1. Taste is , Enjoying the AG1. Taste is great. 
Daniel J.,4.0 star rating,12/15/21, Good product ," Good product, tastes not too bad. Timing of delivery could be better. Gone without for a week before next delivery arrives. "
Michael C.,5.0 star rating,12/15/21, Love My AG1 ," Gives me the boost I need In the morning, and keeps me going through the day!!!! "
Savino C.,5.0 star rating,12/15/21, Great product , Great product 
Beth S.,5.0 star rating,12/15/21, Great 👍 , Great stuff! Has everything I need 🙂 
Carmen M.,5.0 star rating,12/15/21, Excellent product , Love the taste 
Bryan G.,3.0 star rating,12/15/21, Dont Hate it... , Have been using for almost 3 months and not sure if I fell any better then taking my usual vitamin supplements ? I am about to switch back to experiment = taste is fine and not any more difficult but ..... 
Ana S.,5.0 star rating,12/15/21, Awesome! Taste amazing! , Awesome! Taste amazing! 
Colter M.,3.0 star rating,12/15/21, Expensive ," This product is expensive. If you are an elite or wealthy athlete this may very well be fine, but for anyone else the cost far outweighs the benefit. If you want to be healthy, spend $45 on a gym membership and put the other $43 towards buying more fruits and vegetables. If the cost were half as much I would consider it worthwhile. "
Jodi D.,3.0 star rating,12/14/21, Athletic Greens ," I don't find this green 'juice' all that much different from other, really. I've been drinking it for about 45days now and I don't see any drastic changes in, skin, digestion etc. So I probably will just go back to what I was drinking before because it costs less and with pretty much the same benefits. "
Timothy D.,5.0 star rating,12/14/21, Supplement is great - wish the pouch was different , I have used several different greens supplement over the years and this is the best one. Taste is neutral and it goes down easily and I feel all of the positive effects. Only problem is that with the shape of the pouch my hand gets covered in greens powder every day. 
Gibson A.,5.0 star rating,12/14/21, I am more regular. ," I don’t always have time to take it in the morning. I enjoy the flavor. I haven’t experienced more energy, but I am having better bowel movements in the morning. "
Claudia F.,5.0 star rating,12/14/21, Energy , After a couple of weeks I definitely noticed a better more balanced energy level throughout the day. One stop for what I need vs multiple bottles of supplements! 
JoLynn G.,5.0 star rating,12/14/21, an amazing drink , I love the tase of this drink and have no problem drinking it every morning...Have been feeling more energetic ..Thank You 
Maria M.,5.0 star rating,12/14/21, Favorite addition to my wellness routine ," I have eliminated SO many vitamin and supplement bottles with this one, delicious drink. I drink it everyday, first thing before breakfast and I feel great. "
Robert L.,3.0 star rating,12/14/21, Great product , Great product. Terribly high price. 
Matt G.,5.0 star rating,12/14/21, Love how I feel when ," Love how I feel when I’m taking AG1, thanks for making such a high quality product. "
Tommy S.,2.0 star rating,12/14/21, AG I didn’t feel have , AG I didn’t feel have me anything that was advertised in it’s noticeable qualities . 
William N.,5.0 star rating,12/14/21, Great! Feel a real difference! , Great! Feel a real difference! 
Anita C.,4.0 star rating,12/14/21," Taste is great, really pricey "," Love the product, taste and quality is great. It is just really expensive. "
Jim T.,5.0 star rating,12/14/21, All In One , Love the fact that I can get all the essential vitamins and minerals in one glass of AG1. The taste is not bad and it goes down easy. Very happy with the product. 
Katherine D.,5.0 star rating,12/14/21, Wonderful , I love this stuff! It gives me energy and the health balance I need. Checks all the boxes for nutrients I need daily! 
Lena M.,5.0 star rating,12/14/21, Its worth it , I drink AG1 every morning and have for over a year now. I love my AG1 
Aurelio M.,4.0 star rating,12/14/21, Simple , Super simple supplement that covers all the bases my diet can’t. The taste is a bit odd but nothing good for is delicious and you get used to the taste anyways. Lifetime customer here! 
Jana D.,5.0 star rating,12/14/21, Excellent. , Excellent product and customer service. They fixed my delivery issue immediately and in a very polite manner. I will stay on my monthly autoship for a long time. 
Jacques M.,5.0 star rating,12/14/21, Replaced coffee with Athletic Greens ," Was looking for a product to replace my coffee/caffeine addiction (2/3 espressos per day) and Athletic Greens as been the perfect replacement, taste delicious and gives me energy throughout the day. I include some mushroom powder into the mix for some focus and going strong "
Misha D.,5.0 star rating,12/14/21, Absolutely fabulous , AG was recommended to me by a friend who said.. I definitely feel better when I take it than when I don’t. I now understand 100%!! 2nd pouch in and I can’t imagine a day without it! 
Robert R.,4.0 star rating,12/14/21, Good product but pricey ," I enjoyed the product and the speedy delivery, but the price is just way too steep to pay on a monthly basis. "
Sophie B.,5.0 star rating,12/14/21, Love this stuff !!! , I’m an acupuncturist and love having such a great greens powder to recommend to patients! 
Naveed N.,5.0 star rating,12/14/21," Incredible product, incredible app, incredible customer service "," I’m very impressed with the high caliber and efficacy of every single aspect of this product. The product is great, the webapp is so easy to use. I can change addresses, ship early or later, and just do all the things I need to, exactly when I need them. Props to the UX team, there are no confusing or hidden menu items, so the app experience is ju...Read MoreRead more about review stating Incredible product, incredible app, incredible customer servicest a joy to use. Customer support team was so fast and effective for the one issue I had, I am appreciative and try to do the same for my company / product my team manages. You guys rock, and really demonstrate excellence at all levels!! Read LessRead less about review stating Incredible product, incredible app, incredible customer service"
DAN N.,4.0 star rating,12/14/21," Great Product, just not in my budget "," I found that my energy and focus was increased and sustained throughout the day. The taste is great, might get some getting used to. The quality of the equipment is high. It is the cost of the product, and plus on top of that you pay for shipping, it was getting to be a bit too much for my budget. If budget was not an issue, I would happily return...Read MoreRead more about review stating Great Product, just not in my budget (but only if shipping was included!) Read LessRead less about review stating Great Product, just not in my budget"
Ryan S.,5.0 star rating,12/14/21, Haven't missed a day! , Love the energy I have. Stark difference. It makes enough of a difference that I haven't missed a morning in two months. 
Jill d.,4.0 star rating,12/14/21, GREAT Product , Love the product.... 
Alexander K.,5.0 star rating,12/14/21, An amazing product , This is such an amazing product it replaced my morning triple espresso. 
john L.,3.0 star rating,12/14/21, AG1 review ," I’ve actually grown accustomed to the taste, but can’t really tell a noticeable difference in effectiveness. "
