Maria M.,5.0 star rating,12/14/21, Favorite addition to my wellness routine ," I have eliminated SO many vitamin and supplement bottles with this one, delicious drink. I drink it everyday, first thing before breakfast and I feel great. "
Robert L.,3.0 star rating,12/14/21, Great product , Great product. Terribly high price. 
Matt G.,5.0 star rating,12/14/21, Love how I feel when ," Love how I feel when I’m taking AG1, thanks for making such a high quality product. "
Tommy S.,2.0 star rating,12/14/21, AG I didn’t feel have , AG I didn’t feel have me anything that was advertised in it’s noticeable qualities . 
William N.,5.0 star rating,12/14/21, Great! Feel a real difference! , Great! Feel a real difference! 
Anita C.,4.0 star rating,12/14/21," Taste is great, really pricey "," Love the product, taste and quality is great. It is just really expensive. "
Jim T.,5.0 star rating,12/14/21, All In One , Love the fact that I can get all the essential vitamins and minerals in one glass of AG1. The taste is not bad and it goes down easy. Very happy with the product. 
Katherine D.,5.0 star rating,12/14/21, Wonderful , I love this stuff! It gives me energy and the health balance I need. Checks all the boxes for nutrients I need daily! 
Lena M.,5.0 star rating,12/14/21, Its worth it , I drink AG1 every morning and have for over a year now. I love my AG1 
Aurelio M.,4.0 star rating,12/14/21, Simple , Super simple supplement that covers all the bases my diet can’t. The taste is a bit odd but nothing good for is delicious and you get used to the taste anyways. Lifetime customer here! 
Jana D.,5.0 star rating,12/14/21, Excellent. , Excellent product and customer service. They fixed my delivery issue immediately and in a very polite manner. I will stay on my monthly autoship for a long time. 
Jacques M.,5.0 star rating,12/14/21, Replaced coffee with Athletic Greens ," Was looking for a product to replace my coffee/caffeine addiction (2/3 espressos per day) and Athletic Greens as been the perfect replacement, taste delicious and gives me energy throughout the day. I include some mushroom powder into the mix for some focus and going strong "
Misha D.,5.0 star rating,12/14/21, Absolutely fabulous , AG was recommended to me by a friend who said.. I definitely feel better when I take it than when I don’t. I now understand 100%!! 2nd pouch in and I can’t imagine a day without it! 
Robert R.,4.0 star rating,12/14/21, Good product but pricey ," I enjoyed the product and the speedy delivery, but the price is just way too steep to pay on a monthly basis. "
Sophie B.,5.0 star rating,12/14/21, Love this stuff !!! , I’m an acupuncturist and love having such a great greens powder to recommend to patients! 
Naveed N.,5.0 star rating,12/14/21," Incredible product, incredible app, incredible customer service "," I’m very impressed with the high caliber and efficacy of every single aspect of this product. The product is great, the webapp is so easy to use. I can change addresses, ship early or later, and just do all the things I need to, exactly when I need them. Props to the UX team, there are no confusing or hidden menu items, so the app experience is just a joy to use. Customer support team was so fast and effective for the one issue I had, I am appreciative and try to do the same for my company / product my team manages. You guys rock, and really demonstrate excellence at all levels!! "
DAN N.,4.0 star rating,12/14/21," Great Product, just not in my budget "," I found that my energy and focus was increased and sustained throughout the day. The taste is great, might get some getting used to. The quality of the equipment is high. It is the cost of the product, and plus on top of that you pay for shipping, it was getting to be a bit too much for my budget. If budget was not an issue, I would happily return (but only if shipping was included!) "
Ryan S.,5.0 star rating,12/14/21, Haven't missed a day! , Love the energy I have. Stark difference. It makes enough of a difference that I haven't missed a morning in two months. 
Jill d.,4.0 star rating,12/14/21, GREAT Product , Love the product.... 
Alexander K.,5.0 star rating,12/14/21, An amazing product , This is such an amazing product it replaced my morning triple espresso. 
john L.,3.0 star rating,12/14/21, AG1 review ," I’ve actually grown accustomed to the taste, but can’t really tell a noticeable difference in effectiveness. "
leudo,3.0 star rating,12/14/21, At First ," At first, it doesn't taste good. Remembering why you order AG makes it easier to get used to it. The packaging is weak : it got delivered soaked (French weather) and damaged.  "
Natalia C.,5.0 star rating,12/14/21, Worth the investment ," After trying a friends AG1 some years ago I finally purchased a membership in Sep 2021. No going back, this suppliment has enabled me to become better. Starting with this habbit every moning sets me up for a day of success. I ditched coffee totally, and have focus throughout the day. No more 11am or 3pm lul! Love it! "
Carrie M.,4.0 star rating,12/14/21, Taste is great!!! , Hoping the price goes down a bit. Otherwise happy 
Cathleen M.,3.0 star rating,12/14/21, messy powder , Just ok -too much stevia. 
Debra C.,5.0 star rating,12/13/21, Fantastic product , I work really hard on my daily nutrition. This product helps to fill the gaps. My performance has improved in the last year. i know that part of that was because I have implemented the AG1 greens. 
Randy,5.0 star rating,12/13/21, Amazing product but they use cheap shipping that can cause a headache , I've been on AG for just a month and I feel amazing. I signed up to get it ever 30 days. I have been waiting on my 2nd shipment for 6 days now. The carrier has know idea why it hasn't moved or where it's even at. For the price we pay for this product I think AG should use a carrier that delivers products on time. 
Jason A.,5.0 star rating,12/13/21, What a difference ," AG1 is an incredible source of nutrition. Since starting the supplement (for lack of better term), I have seen a vast difference in my energy levels. I enjoy the taste and I just feel better knowing that I am getting all of the vitamins and minerals my body would otherwise not receive. Keep up the good work. "
Yvette K.,4.0 star rating,12/13/21, I enjoy the nutritional peace ," I enjoy the nutritional peace of mind, and the extra energy that I get from Athletic Greens. "
Linda D.,5.0 star rating,12/13/21, Amazing difference ," I eat healthy and exercise. But I used to get a slump in my day., After starting with AG1, I find I have energy all day long. I wonder what nutrient I was missing! But AG1 seems to have the right combination of vitamins and nutrients to keep me feeling strong all day long. "
Margaret M.,4.0 star rating,12/13/21, Great addition to my morning routine , I love adding AG1 into my morning routine! It makes me feel good first thing in the morning and I know I’m doing something good for my body. It tastes great too! 
Jessie J.,5.0 star rating,12/13/21, Consistently helpful & pleasant , I have been a member since 2011 & have always had terrific support from the most pleasant & knowledgeable staff. 
Meredith H.,3.0 star rating,12/13/21, Tasted good but gritty ," This product would be great if it wasn't so gritty. Taste is good, portion is good but very gritty when taking alone. "
Stacie R.,5.0 star rating,12/13/21, AG1 , Have been using product for a couple months feeling great. 
Slade L.,5.0 star rating,12/13/21, Love this product!! Focus and , Love this product!! Focus and Energy each and every day!! 
Tim M.,5.0 star rating,12/13/21, Great vitamins , I love my AG1 and can tell immediately if I’ve forgotten it. Clarity and energy are optimal. 
Justin L.,5.0 star rating,12/13/21, Good stuff , Love the quality of the product. I take it every day. I really like knowing I'm getting a good supplement with everything I need. 
Dawn A.,5.0 star rating,12/13/21, Delicious Tasting , This is by far the best tasting green drink I have ever had. 
